Id,SalePrice
2287,181469.70160897123
524,181469.70160897123
1767,181469.70160897123
2206,181469.70160897123
1740,181469.70160897123
199,181469.70160897123
2214,181469.70160897123
323,181469.70160897123
2421,181469.70160897123
952,181469.70160897123
24,181469.70160897123
1139,181469.70160897123
518,181469.70160897123
1390,181469.70160897123
277,181469.70160897123
54,181469.70160897123
649,181469.70160897123
2600,181469.70160897123
617,181469.70160897123
2209,181469.70160897123
2814,181469.70160897123
2542,181469.70160897123
2323,181469.70160897123
1393,181469.70160897123
490,181469.70160897123
542,181469.70160897123
973,181469.70160897123
1012,181469.70160897123
2218,181469.70160897123
2033,181469.70160897123
1071,181469.70160897123
1583,181469.70160897123
2858,181469.70160897123
2265,181469.70160897123
1088,181469.70160897123
698,181469.70160897123
1896,181469.70160897123
628,181469.70160897123
1212,181469.70160897123
2864,181469.70160897123
2740,181469.70160897123
2560,181469.70160897123
1716,181469.70160897123
1130,181469.70160897123
201,181469.70160897123
2886,181469.70160897123
2328,181469.70160897123
2583,181469.70160897123
1206,181469.70160897123
2242,181469.70160897123
1105,181469.70160897123
121,181469.70160897123
1223,181469.70160897123
265,181469.70160897123
2813,181469.70160897123
1294,181469.70160897123
2745,181469.70160897123
1094,181469.70160897123
651,181469.70160897123
198,181469.70160897123
131,181469.70160897123
1258,181469.70160897123
1599,181469.70160897123
1508,181469.70160897123
615,181469.70160897123
1815,181469.70160897123
2712,181469.70160897123
2051,181469.70160897123
1863,181469.70160897123
2510,181469.70160897123
1069,181469.70160897123
336,181469.70160897123
2417,181469.70160897123
1962,181469.70160897123
372,181469.70160897123
2578,181469.70160897123
2824,181469.70160897123
471,181469.70160897123
1544,181469.70160897123
2141,181469.70160897123
2008,181469.70160897123
1075,181469.70160897123
34,181469.70160897123
847,181469.70160897123
1629,181469.70160897123
2073,181469.70160897123
960,181469.70160897123
955,181469.70160897123
2476,181469.70160897123
1590,181469.70160897123
2913,181469.70160897123
149,181469.70160897123
2525,181469.70160897123
1470,181469.70160897123
412,181469.70160897123
1399,181469.70160897123
183,181469.70160897123
974,181469.70160897123
930,181469.70160897123
881,181469.70160897123
1180,181469.70160897123
1553,181469.70160897123
928,181469.70160897123
1512,181469.70160897123
3,181469.70160897123
2140,181469.70160897123
553,181469.70160897123
2594,181469.70160897123
1314,181469.70160897123
366,181469.70160897123
1462,181469.70160897123
2541,181469.70160897123
2088,181469.70160897123
527,181469.70160897123
1824,181469.70160897123
2918,181469.70160897123
49,181469.70160897123
2332,181469.70160897123
826,181469.70160897123
1108,181469.70160897123
2041,181469.70160897123
57,181469.70160897123
520,181469.70160897123
2305,181469.70160897123
2533,181469.70160897123
2852,181469.70160897123
1198,181469.70160897123
1681,181469.70160897123
1773,181469.70160897123
1825,181469.70160897123
2208,181469.70160897123
1646,181469.70160897123
1060,181469.70160897123
748,181469.70160897123
2846,181469.70160897123
493,181469.70160897123
694,181469.70160897123
2283,181469.70160897123
1800,181469.70160897123
1632,181469.70160897123
2624,181469.70160897123
2197,181469.70160897123
1045,181469.70160897123
2549,181469.70160897123
2829,181469.70160897123
2480,181469.70160897123
2724,181469.70160897123
2352,181469.70160897123
1783,181469.70160897123
338,181469.70160897123
196,181469.70160897123
762,181469.70160897123
151,181469.70160897123
158,181469.70160897123
2572,181469.70160897123
1686,181469.70160897123
943,181469.70160897123
735,181469.70160897123
2741,181469.70160897123
1106,181469.70160897123
2375,181469.70160897123
1701,181469.70160897123
2657,181469.70160897123
907,181469.70160897123
1777,181469.70160897123
164,181469.70160897123
1973,181469.70160897123
2857,181469.70160897123
1208,181469.70160897123
319,181469.70160897123
2567,181469.70160897123
2222,181469.70160897123
2493,181469.70160897123
1757,181469.70160897123
184,181469.70160897123
1248,181469.70160897123
2574,181469.70160897123
1215,181469.70160897123
1614,181469.70160897123
2039,181469.70160897123
2669,181469.70160897123
1005,181469.70160897123
753,181469.70160897123
1275,181469.70160897123
2350,181469.70160897123
2762,181469.70160897123
2788,181469.70160897123
2384,181469.70160897123
2716,181469.70160897123
313,181469.70160897123
84,181469.70160897123
81,181469.70160897123
2389,181469.70160897123
280,181469.70160897123
190,181469.70160897123
2371,181469.70160897123
213,181469.70160897123
1864,181469.70160897123
37,181469.70160897123
146,181469.70160897123
809,181469.70160897123
767,181469.70160897123
262,181469.70160897123
101,181469.70160897123
48,181469.70160897123
489,181469.70160897123
2369,181469.70160897123
707,181469.70160897123
1556,181469.70160897123
2034,181469.70160897123
308,181469.70160897123
2176,181469.70160897123
1549,181469.70160897123
909,181469.70160897123
892,181469.70160897123
2045,181469.70160897123
2927,181469.70160897123
1732,181469.70160897123
998,181469.70160897123
2203,181469.70160897123
356,181469.70160897123
2475,181469.70160897123
2264,181469.70160897123
2201,181469.70160897123
2545,181469.70160897123
2660,181469.70160897123
2882,181469.70160897123
1379,181469.70160897123
491,181469.70160897123
1002,181469.70160897123
1848,181469.70160897123
1455,181469.70160897123
908,181469.70160897123
1490,181469.70160897123
1465,181469.70160897123
1627,181469.70160897123
2849,181469.70160897123
1501,181469.70160897123
626,181469.70160897123
722,181469.70160897123
2260,181469.70160897123
1639,181469.70160897123
1603,181469.70160897123
1520,181469.70160897123
1665,181469.70160897123
2635,181469.70160897123
581,181469.70160897123
2435,181469.70160897123
2799,181469.70160897123
883,181469.70160897123
2537,181469.70160897123
1120,181469.70160897123
774,181469.70160897123
1447,181469.70160897123
104,181469.70160897123
2694,181469.70160897123
920,181469.70160897123
1951,181469.70160897123
9,181469.70160897123
2848,181469.70160897123
614,181469.70160897123
1736,181469.70160897123
2686,181469.70160897123
2257,181469.70160897123
1284,181469.70160897123
1765,181469.70160897123
1811,181469.70160897123
2603,181469.70160897123
2220,181469.70160897123
2273,181469.70160897123
163,181469.70160897123
2116,181469.70160897123
2734,181469.70160897123
426,181469.70160897123
2216,181469.70160897123
2900,181469.70160897123
97,181469.70160897123
1680,181469.70160897123
1133,181469.70160897123
2761,181469.70160897123
1642,181469.70160897123
1141,181469.70160897123
2118,181469.70160897123
870,181469.70160897123
1875,181469.70160897123
155,181469.70160897123
1318,181469.70160897123
1285,181469.70160897123
2400,181469.70160897123
1068,181469.70160897123
361,181469.70160897123
1493,181469.70160897123
1110,181469.70160897123
911,181469.70160897123
2535,181469.70160897123
2030,181469.70160897123
2634,181469.70160897123
1530,181469.70160897123
435,181469.70160897123
812,181469.70160897123
1202,181469.70160897123
666,181469.70160897123
1751,181469.70160897123
705,181469.70160897123
1744,181469.70160897123
357,181469.70160897123
2133,181469.70160897123
989,181469.70160897123
562,181469.70160897123
1054,181469.70160897123
2850,181469.70160897123
1082,181469.70160897123
1440,181469.70160897123
2006,181469.70160897123
2082,181469.70160897123
2344,181469.70160897123
248,181469.70160897123
2276,181469.70160897123
755,181469.70160897123
1178,181469.70160897123
2636,181469.70160897123
2077,181469.70160897123
2930,181469.70160897123
737,181469.70160897123
837,181469.70160897123
2086,181469.70160897123
2385,181469.70160897123
189,181469.70160897123
635,181469.70160897123
432,181469.70160897123
900,181469.70160897123
966,181469.70160897123
1612,181469.70160897123
904,181469.70160897123
2487,181469.70160897123
1304,181469.70160897123
2112,181469.70160897123
1244,181469.70160897123
843,181469.70160897123
2689,181469.70160897123
2753,181469.70160897123
1169,181469.70160897123
1376,181469.70160897123
2503,181469.70160897123
1987,181469.70160897123
1190,181469.70160897123
1930,181469.70160897123
2677,181469.70160897123
1256,181469.70160897123
2484,181469.70160897123
1253,181469.70160897123
1337,181469.70160897123
1788,181469.70160897123
141,181469.70160897123
1669,181469.70160897123
1366,181469.70160897123
52,181469.70160897123
1380,181469.70160897123
919,181469.70160897123
2804,181469.70160897123
782,181469.70160897123
956,181469.70160897123
187,181469.70160897123
2074,181469.70160897123
1039,181469.70160897123
1210,181469.70160897123
2710,181469.70160897123
44,181469.70160897123
1026,181469.70160897123
1343,181469.70160897123
2248,181469.70160897123
1849,181469.70160897123
2076,181469.70160897123
2641,181469.70160897123
5,181469.70160897123
878,181469.70160897123
1548,181469.70160897123
841,181469.70160897123
1621,181469.70160897123
218,181469.70160897123
1504,181469.70160897123
946,181469.70160897123
455,181469.70160897123
2906,181469.70160897123
2878,181469.70160897123
1173,181469.70160897123
985,181469.70160897123
975,181469.70160897123
202,181469.70160897123
528,181469.70160897123
2579,181469.70160897123
1841,181469.70160897123
591,181469.70160897123
1897,181469.70160897123
70,181469.70160897123
590,181469.70160897123
1172,181469.70160897123
1714,181469.70160897123
829,181469.70160897123
1397,181469.70160897123
877,181469.70160897123
2477,181469.70160897123
2871,181469.70160897123
2489,181469.70160897123
1655,181469.70160897123
1891,181469.70160897123
1419,181469.70160897123
1473,181469.70160897123
2868,181469.70160897123
1695,181469.70160897123
2244,181469.70160897123
169,181469.70160897123
2670,181469.70160897123
247,181469.70160897123
2137,181469.70160897123
1794,181469.70160897123
1498,181469.70160897123
1164,181469.70160897123
1179,181469.70160897123
1340,181469.70160897123
436,181469.70160897123
1636,181469.70160897123
421,181469.70160897123
457,181469.70160897123
2834,181469.70160897123
517,181469.70160897123
1566,181469.70160897123
1439,181469.70160897123
2577,181469.70160897123
2241,181469.70160897123
71,181469.70160897123
1143,181469.70160897123
1021,181469.70160897123
1416,181469.70160897123
35,181469.70160897123
2904,181469.70160897123
2174,181469.70160897123
522,181469.70160897123
2211,181469.70160897123
1539,181469.70160897123
2420,181469.70160897123
2779,181469.70160897123
953,181469.70160897123
658,181469.70160897123
714,181469.70160897123
1637,181469.70160897123
538,181469.70160897123
546,181469.70160897123
533,181469.70160897123
718,181469.70160897123
1830,181469.70160897123
2929,181469.70160897123
2207,181469.70160897123
1417,181469.70160897123
2787,181469.70160897123
1037,181469.70160897123
2659,181469.70160897123
1567,181469.70160897123
1225,181469.70160897123
685,181469.70160897123
1358,181469.70160897123
1461,181469.70160897123
221,181469.70160897123
2187,181469.70160897123
2504,181469.70160897123
855,181469.70160897123
2258,181469.70160897123
2205,181469.70160897123
1158,181469.70160897123
1741,181469.70160897123
2735,181469.70160897123
1888,181469.70160897123
2121,181469.70160897123
1176,181469.70160897123
2773,181469.70160897123
2619,181469.70160897123
1796,181469.70160897123
1598,181469.70160897123
1965,181469.70160897123
2651,181469.70160897123
609,181469.70160897123
1990,181469.70160897123
1053,181469.70160897123
2877,181469.70160897123
497,181469.70160897123
514,181469.70160897123
759,181469.70160897123
2474,181469.70160897123
1193,181469.70160897123
1415,181469.70160897123
2048,181469.70160897123
2483,181469.70160897123
2883,181469.70160897123
1111,181469.70160897123
2072,181469.70160897123
1450,181469.70160897123
274,181469.70160897123
413,181469.70160897123
751,181469.70160897123
2897,181469.70160897123
207,181469.70160897123
2269,181469.70160897123
891,181469.70160897123
2863,181469.70160897123
1298,181469.70160897123
1292,181469.70160897123
1687,181469.70160897123
2749,181469.70160897123
2875,181469.70160897123
1029,181469.70160897123
1581,181469.70160897123
612,181469.70160897123
139,181469.70160897123
1335,181469.70160897123
2531,181469.70160897123
681,181469.70160897123
1383,181469.70160897123
1359,181469.70160897123
1226,181469.70160897123
63,181469.70160897123
1869,181469.70160897123
2468,181469.70160897123
1135,181469.70160897123
719,181469.70160897123
405,181469.70160897123
2506,181469.70160897123
2380,181469.70160897123
1565,181469.70160897123
1727,181469.70160897123
1661,181469.70160897123
1967,181469.70160897123
2267,181469.70160897123
1389,181469.70160897123
2553,181469.70160897123
1459,181469.70160897123
1739,181469.70160897123
172,181469.70160897123
788,181469.70160897123
1979,181469.70160897123
1801,181469.70160897123
931,181469.70160897123
2471,181469.70160897123
2899,181469.70160897123
2544,181469.70160897123
1386,181469.70160897123
315,181469.70160897123
1932,181469.70160897123
1660,181469.70160897123
2353,181469.70160897123
2139,181469.70160897123
1585,181469.70160897123
1602,181469.70160897123
2888,181469.70160897123
965,181469.70160897123
645,181469.70160897123
789,181469.70160897123
1015,181469.70160897123
1264,181469.70160897123
1972,181469.70160897123
1481,181469.70160897123
954,181469.70160897123
2499,181469.70160897123
824,181469.70160897123
2769,181469.70160897123
123,181469.70160897123
1862,181469.70160897123
1308,181469.70160897123
1758,181469.70160897123
2236,181469.70160897123
2912,181469.70160897123
2093,181469.70160897123
2128,181469.70160897123
679,181469.70160897123
1313,181469.70160897123
2534,181469.70160897123
1273,181469.70160897123
219,181469.70160897123
133,181469.70160897123
38,181469.70160897123
2408,181469.70160897123
1575,181469.70160897123
1671,181469.70160897123
2000,181469.70160897123
2621,181469.70160897123
1996,181469.70160897123
1976,181469.70160897123
1861,181469.70160897123
1600,181469.70160897123
298,181469.70160897123
875,181469.70160897123
1205,181469.70160897123
763,181469.70160897123
512,181469.70160897123
592,181469.70160897123
1255,181469.70160897123
355,181469.70160897123
1676,181469.70160897123
2599,181469.70160897123
312,181469.70160897123
1124,181469.70160897123
1702,181469.70160897123
2434,181469.70160897123
1432,181469.70160897123
689,181469.70160897123
1349,181469.70160897123
1759,181469.70160897123
893,181469.70160897123
944,181469.70160897123
2109,181469.70160897123
316,181469.70160897123
2529,181469.70160897123
1448,181469.70160897123
871,181469.70160897123
142,181469.70160897123
1515,181469.70160897123
1970,181469.70160897123
572,181469.70160897123
2200,181469.70160897123
2147,181469.70160897123
249,181469.70160897123
162,181469.70160897123
664,181469.70160897123
1516,181469.70160897123
16,181469.70160897123
1808,181469.70160897123
425,181469.70160897123
1372,181469.70160897123
2495,181469.70160897123
661,181469.70160897123
1301,181469.70160897123
396,181469.70160897123
2663,181469.70160897123
50,181469.70160897123
886,181469.70160897123
696,181469.70160897123
2454,181469.70160897123
2106,181469.70160897123
353,181469.70160897123
441,181469.70160897123
2270,181469.70160897123
1924,181469.70160897123
1402,181469.70160897123
1070,181469.70160897123
2696,181469.70160897123
1840,181469.70160897123
1562,181469.70160897123
2426,181469.70160897123
1162,181469.70160897123
1874,181469.70160897123
111,181469.70160897123
1207,181469.70160897123
140,181469.70160897123
545,181469.70160897123
1338,181469.70160897123
2873,181469.70160897123
924,181469.70160897123
844,181469.70160897123
901,181469.70160897123
2195,181469.70160897123
2081,181469.70160897123
2774,181469.70160897123
2573,181469.70160897123
1793,181469.70160897123
882,181469.70160897123
2791,181469.70160897123
297,181469.70160897123
509,181469.70160897123
1115,181469.70160897123
773,181469.70160897123
732,181469.70160897123
1552,181469.70160897123
226,181469.70160897123
2830,181469.70160897123
2238,181469.70160897123
982,181469.70160897123
1265,181469.70160897123
559,181469.70160897123
1203,181469.70160897123
2083,181469.70160897123
2130,181469.70160897123
2455,181469.70160897123
535,181469.70160897123
2019,181469.70160897123
2655,181469.70160897123
2391,181469.70160897123
154,181469.70160897123
999,181469.70160897123
1400,181469.70160897123
2807,181469.70160897123
516,181469.70160897123
1753,181469.70160897123
734,181469.70160897123
1209,181469.70160897123
1994,181469.70160897123
1901,181469.70160897123
2413,181469.70160897123
2630,181469.70160897123
1428,181469.70160897123
1271,181469.70160897123
2464,181469.70160897123
2653,181469.70160897123
1505,181469.70160897123
2110,181469.70160897123
2386,181469.70160897123
1086,181469.70160897123
1574,181469.70160897123
406,181469.70160897123
2757,181469.70160897123
2559,181469.70160897123
1469,181469.70160897123
407,181469.70160897123
2300,181469.70160897123
731,181469.70160897123
2230,181469.70160897123
1688,181469.70160897123
880,181469.70160897123
1074,181469.70160897123
771,181469.70160897123
724,181469.70160897123
730,181469.70160897123
273,181469.70160897123
2793,181469.70160897123
1789,181469.70160897123
1900,181469.70160897123
677,181469.70160897123
747,181469.70160897123
1038,181469.70160897123
1763,181469.70160897123
1283,181469.70160897123
2803,181469.70160897123
1927,181469.70160897123
1036,181469.70160897123
1237,181469.70160897123
1375,181469.70160897123
1643,181469.70160897123
2453,181469.70160897123
2129,181469.70160897123
2640,181469.70160897123
2437,181469.70160897123
1123,181469.70160897123
2398,181469.70160897123
1420,181469.70160897123
2693,181469.70160897123
1370,181469.70160897123
392,181469.70160897123
1351,181469.70160897123
246,181469.70160897123
802,181469.70160897123
1404,181469.70160897123
803,181469.70160897123
1595,181469.70160897123
1319,181469.70160897123
2231,181469.70160897123
2162,181469.70160897123
2622,181469.70160897123
1300,181469.70160897123
2505,181469.70160897123
582,181469.70160897123
1458,181469.70160897123
281,181469.70160897123
1499,181469.70160897123
2298,181469.70160897123
2580,181469.70160897123
568,181469.70160897123
1807,181469.70160897123
129,181469.70160897123
2294,181469.70160897123
1860,181469.70160897123
839,181469.70160897123
2349,181469.70160897123
1903,181469.70160897123
234,181469.70160897123
2172,181469.70160897123
2588,181469.70160897123
1289,181469.70160897123
1596,181469.70160897123
264,181469.70160897123
451,181469.70160897123
536,181469.70160897123
43,181469.70160897123
2223,181469.70160897123
2009,181469.70160897123
394,181469.70160897123
1738,181469.70160897123
1196,181469.70160897123
828,181469.70160897123
1694,181469.70160897123
571,181469.70160897123
1192,181469.70160897123
1806,181469.70160897123
962,181469.70160897123
2142,181469.70160897123
1648,181469.70160897123
618,181469.70160897123
2108,181469.70160897123
772,181469.70160897123
2672,181469.70160897123
2492,181469.70160897123
2903,181469.70160897123
2783,181469.70160897123
786,181469.70160897123
740,181469.70160897123
2546,181469.70160897123
851,181469.70160897123
1833,181469.70160897123
76,181469.70160897123
2151,181469.70160897123
1880,181469.70160897123
2907,181469.70160897123
1831,181469.70160897123
2836,181469.70160897123
1955,181469.70160897123
1926,181469.70160897123
2924,181469.70160897123
1003,181469.70160897123
1667,181469.70160897123
2905,181469.70160897123
921,181469.70160897123
1780,181469.70160897123
746,181469.70160897123
254,181469.70160897123
606,181469.70160897123
2703,181469.70160897123
1306,181469.70160897123
2102,181469.70160897123
1784,181469.70160897123
941,181469.70160897123
2699,181469.70160897123
2127,181469.70160897123
2607,181469.70160897123
1754,181469.70160897123
1367,181469.70160897123
580,181469.70160897123
341,181469.70160897123
26,181469.70160897123
2667,181469.70160897123
2884,181469.70160897123
28,181469.70160897123
531,181469.70160897123
2189,181469.70160897123
2508,181469.70160897123
573,181469.70160897123
1363,181469.70160897123
487,181469.70160897123
1083,181469.70160897123
1620,181469.70160897123
1929,181469.70160897123
1820,181469.70160897123
1398,181469.70160897123
2177,181469.70160897123
2144,181469.70160897123
2697,181469.70160897123
1403,181469.70160897123
596,181469.70160897123
922,181469.70160897123
2065,181469.70160897123
1710,181469.70160897123
1034,181469.70160897123
1057,181469.70160897123
470,181469.70160897123
819,181469.70160897123
2160,181469.70160897123
2552,181469.70160897123
41,181469.70160897123
742,181469.70160897123
686,181469.70160897123
314,181469.70160897123
1630,181469.70160897123
191,181469.70160897123
1626,181469.70160897123
59,181469.70160897123
2632,181469.70160897123
1835,181469.70160897123
2675,181469.70160897123
1503,181469.70160897123
1963,181469.70160897123
1352,181469.70160897123
1519,181469.70160897123
1305,181469.70160897123
2014,181469.70160897123
1,181469.70160897123
1052,181469.70160897123
622,181469.70160897123
913,181469.70160897123
1058,181469.70160897123
2348,181469.70160897123
1527,181469.70160897123
1011,181469.70160897123
1332,181469.70160897123
709,181469.70160897123
209,181469.70160897123
619,181469.70160897123
2150,181469.70160897123
2704,181469.70160897123
2839,181469.70160897123
1242,181469.70160897123
2714,181469.70160897123
799,181469.70160897123
1260,181469.70160897123
2107,181469.70160897123
2486,181469.70160897123
1911,181469.70160897123
896,181469.70160897123
272,181469.70160897123
2521,181469.70160897123
2324,181469.70160897123
1953,181469.70160897123
887,181469.70160897123
1479,181469.70160897123
1317,181469.70160897123
1750,181469.70160897123
2815,181469.70160897123
2692,181469.70160897123
1090,181469.70160897123
1912,181469.70160897123
1634,181469.70160897123
1974,181469.70160897123
1764,181469.70160897123
634,181469.70160897123
1683,181469.70160897123
2199,181469.70160897123
2789,181469.70160897123
1018,181469.70160897123
14,181469.70160897123
2782,181469.70160897123
2626,181469.70160897123
1175,181469.70160897123
1232,181469.70160897123
2590,181469.70160897123
2463,181469.70160897123
2358,181469.70160897123
2911,181469.70160897123
1699,181469.70160897123
115,181469.70160897123
1998,181469.70160897123
589,181469.70160897123
1641,181469.70160897123
2821,181469.70160897123
1846,181469.70160897123
1805,181469.70160897123
1853,181469.70160897123
1321,181469.70160897123
564,181469.70160897123
1771,181469.70160897123
90,181469.70160897123
2684,181469.70160897123
13,181469.70160897123
445,181469.70160897123
1914,181469.70160897123
2811,181469.70160897123
850,181469.70160897123
1844,181469.70160897123
2225,181469.70160897123
1477,181469.70160897123
399,181469.70160897123
2431,181469.70160897123
1605,181469.70160897123
897,181469.70160897123
1426,181469.70160897123
2240,181469.70160897123
1706,181469.70160897123
2252,181469.70160897123
1136,181469.70160897123
1877,181469.70160897123
424,181469.70160897123
1182,181469.70160897123
2750,181469.70160897123
1016,181469.70160897123
2436,181469.70160897123
1607,181469.70160897123
2337,181469.70160897123
1233,181469.70160897123
419,181469.70160897123
633,181469.70160897123
2722,181469.70160897123
469,181469.70160897123
1365,181469.70160897123
1098,181469.70160897123
711,181469.70160897123
2808,181469.70160897123
1959,181469.70160897123
2720,181469.70160897123
2170,181469.70160897123
603,181469.70160897123
2113,181469.70160897123
1146,181469.70160897123
2105,181469.70160897123
1786,181469.70160897123
961,181469.70160897123
1405,181469.70160897123
1324,181469.70160897123
1986,181469.70160897123
307,181469.70160897123
180,181469.70160897123
2896,181469.70160897123
668,181469.70160897123
1582,181469.70160897123
2285,181469.70160897123
2079,181469.70160897123
2272,181469.70160897123
2250,181469.70160897123
502,181469.70160897123
2166,181469.70160897123
1622,181469.70160897123
1299,181469.70160897123
832,181469.70160897123
2470,181469.70160897123
1017,181469.70160897123
1384,181469.70160897123
1790,181469.70160897123
2530,181469.70160897123
2893,181469.70160897123
2027,181469.70160897123
683,181469.70160897123
823,181469.70160897123
2374,181469.70160897123
1594,181469.70160897123
2049,181469.70160897123
1813,181469.70160897123
365,181469.70160897123
176,181469.70160897123
510,181469.70160897123
1326,181469.70160897123
2423,181469.70160897123
1631,181469.70160897123
1263,181469.70160897123
1046,181469.70160897123
47,181469.70160897123
1424,181469.70160897123
429,181469.70160897123
1031,181469.70160897123
1635,181469.70160897123
309,181469.70160897123
1020,181469.70160897123
178,181469.70160897123
1975,181469.70160897123
2096,181469.70160897123
865,181469.70160897123
385,181469.70160897123
1362,181469.70160897123
1091,181469.70160897123
317,181469.70160897123
1076,181469.70160897123
1573,181469.70160897123
485,181469.70160897123
2021,181469.70160897123
2032,181469.70160897123
2604,181469.70160897123
1615,181469.70160897123
2736,181469.70160897123
473,181469.70160897123
1316,181469.70160897123
244,181469.70160897123
152,181469.70160897123
1588,181469.70160897123
2111,181469.70160897123
813,181469.70160897123
1854,181469.70160897123
2575,181469.70160897123
867,181469.70160897123
2879,181469.70160897123
1494,181469.70160897123
2771,181469.70160897123
496,181469.70160897123
1651,181469.70160897123
1913,181469.70160897123
2790,181469.70160897123
1541,181469.70160897123
1684,181469.70160897123
301,181469.70160897123
1569,181469.70160897123
2153,181469.70160897123
1467,181469.70160897123
2540,181469.70160897123
2368,181469.70160897123
874,181469.70160897123
463,181469.70160897123
784,181469.70160897123
2149,181469.70160897123
2069,181469.70160897123
1743,181469.70160897123
472,181469.70160897123
1921,181469.70160897123
2778,181469.70160897123
526,181469.70160897123
2795,181469.70160897123
478,181469.70160897123
2841,181469.70160897123
119,181469.70160897123
1960,181469.70160897123
1277,181469.70160897123
2466,181469.70160897123
2844,181469.70160897123
1028,181469.70160897123
1043,181469.70160897123
231,181469.70160897123
461,181469.70160897123
33,181469.70160897123
1795,181469.70160897123
1073,181469.70160897123
1576,181469.70160897123
2044,181469.70160897123
185,181469.70160897123
1828,181469.70160897123
344,181469.70160897123
2152,181469.70160897123
1752,181469.70160897123
2637,181469.70160897123
1000,181469.70160897123
727,181469.70160897123
